Entity,Code,Day,people_fully_vaccinated_per_hundred,145609-annotations
Lower middle income,,2021-07-15,4.54,
Lower middle income,,2021-07-16,4.63,
Lower middle income,,2021-07-17,4.7,
Lower middle income,,2021-07-18,4.7,
Lower middle income,,2021-07-19,4.82,
Lower middle income,,2021-07-20,4.88,
Lower middle income,,2021-07-21,4.93,
Lower middle income,,2021-07-22,5.02,
Lower middle income,,2021-07-23,5.11,
Lower middle income,,2021-07-24,5.18,
Lower middle income,,2021-07-25,5.25,
Lower middle income,,2021-07-26,5.41,
Lower middle income,,2021-07-27,5.51,
Lower middle income,,2021-07-28,5.57,
Lower middle income,,2021-07-29,5.74,
Lower middle income,,2021-07-30,5.83,
Lower middle income,,2021-07-31,5.85,
Lower middle income,,2021-08-01,5.95,
Lower middle income,,2021-08-02,6.05,
Lower middle income,,2021-08-03,6.23,
Lower middle income,,2021-08-04,6.31,
Lower middle income,,2021-08-05,6.4,
Lower middle income,,2021-08-06,6.5,
Lower middle income,,2021-08-07,6.59,
Lower middle income,,2021-08-08,6.68,
Lower middle income,,2021-08-09,6.73,
Luxembourg,LUX,2021-01-25,0.2,
Luxembourg,LUX,2021-01-26,0.2,
Luxembourg,LUX,2021-01-27,0.21,
Luxembourg,LUX,2021-01-28,0.24,
Luxembourg,LUX,2021-01-31,0.27,
Luxembourg,LUX,2021-02-01,0.3,
Luxembourg,LUX,2021-02-02,0.37,
Luxembourg,LUX,2021-02-03,0.45,
Luxembourg,LUX,2021-02-04,0.51,
Luxembourg,LUX,2021-02-07,0.59,
Luxembourg,LUX,2021-02-08,0.65,
Luxembourg,LUX,2021-02-09,0.71,
Luxembourg,LUX,2021-02-10,0.78,
Luxembourg,LUX,2021-02-11,0.84,
Luxembourg,LUX,2021-02-14,0.9,
Luxembourg,LUX,2021-02-15,0.95,
Luxembourg,LUX,2021-02-16,1.01,
Luxembourg,LUX,2021-02-17,1.04,
Luxembourg,LUX,2021-02-18,1.13,
Luxembourg,LUX,2021-02-21,1.23,
Luxembourg,LUX,2021-02-22,1.32,
Luxembourg,LUX,2021-02-23,1.42,
Luxembourg,LUX,2021-02-24,1.51,
Luxembourg,LUX,2021-02-25,1.59,
Luxembourg,LUX,2021-02-28,1.71,
Luxembourg,LUX,2021-03-01,1.83,
Luxembourg,LUX,2021-03-02,1.91,
Luxembourg,LUX,2021-03-03,2.03,
Luxembourg,LUX,2021-03-04,2.15,
Luxembourg,LUX,2021-03-07,2.26,
Luxembourg,LUX,2021-03-08,2.28,
Luxembourg,LUX,2021-03-09,2.31,
Luxembourg,LUX,2021-03-10,2.36,
Luxembourg,LUX,2021-03-11,2.45,
Luxembourg,LUX,2021-03-14,2.49,
Luxembourg,LUX,2021-03-15,2.53,
Luxembourg,LUX,2021-03-16,2.63,
Luxembourg,LUX,2021-03-17,2.71,
Luxembourg,LUX,2021-03-18,2.79,
Luxembourg,LUX,2021-03-21,2.86,
Luxembourg,LUX,2021-03-22,2.9,
Luxembourg,LUX,2021-03-23,2.99,
Luxembourg,LUX,2021-03-24,3.08,
Luxembourg,LUX,2021-03-25,3.17,
Luxembourg,LUX,2021-03-28,3.37,
Luxembourg,LUX,2021-03-30,3.46,
Luxembourg,LUX,2021-03-31,3.6,
Luxembourg,LUX,2021-04-01,3.75,
Luxembourg,LUX,2021-04-05,4.04,
Luxembourg,LUX,2021-04-06,4.22,
Luxembourg,LUX,2021-04-07,4.54,
Luxembourg,LUX,2021-04-08,4.93,
Luxembourg,LUX,2021-04-11,5.47,
Luxembourg,LUX,2021-04-12,5.61,
Luxembourg,LUX,2021-04-13,6.04,
Luxembourg,LUX,2021-04-14,6.45,
Luxembourg,LUX,2021-04-15,6.87,
Luxembourg,LUX,2021-04-18,7.34,
Luxembourg,LUX,2021-04-19,7.39,
Luxembourg,LUX,2021-04-20,7.41,
Luxembourg,LUX,2021-04-21,7.49,
Luxembourg,LUX,2021-04-22,7.57,
Luxembourg,LUX,2021-04-25,7.7,
Luxembourg,LUX,2021-04-26,7.77,
Luxembourg,LUX,2021-04-27,7.86,
Luxembourg,LUX,2021-04-28,7.99,
Luxembourg,LUX,2021-04-29,8.14,
Luxembourg,LUX,2021-05-02,8.32,
Luxembourg,LUX,2021-05-03,8.72,
Luxembourg,LUX,2021-05-04,9.16,
Luxembourg,LUX,2021-05-05,9.56,
Luxembourg,LUX,2021-05-06,9.89,
Luxembourg,LUX,2021-05-09,10.57,
Luxembourg,LUX,2021-05-10,11.03,
Luxembourg,LUX,2021-05-11,11.56,
Luxembourg,LUX,2021-05-13,12.49,
Luxembourg,LUX,2021-05-16,13.63,
Luxembourg,LUX,2021-05-17,13.84,
Luxembourg,LUX,2021-05-18,14.04,
Luxembourg,LUX,2021-05-19,14.5,
Luxembourg,LUX,2021-05-20,14.95,
Luxembourg,LUX,2021-05-25,16.22,
Luxembourg,LUX,2021-05-27,16.81,
Luxembourg,LUX,2021-05-28,17.45,
Luxembourg,LUX,2021-05-29,18.11,
Luxembourg,LUX,2021-05-31,18.78,
Luxembourg,LUX,2021-06-01,19.39,
Luxembourg,LUX,2021-06-02,19.8,
Luxembourg,LUX,2021-06-03,20.95,
Luxembourg,LUX,2021-06-07,22.16,
Luxembourg,LUX,2021-06-08,22.99,
Luxembourg,LUX,2021-06-09,23.75,
Luxembourg,LUX,2021-06-11,25.52,
Luxembourg,LUX,2021-06-14,27.39,
Luxembourg,LUX,2021-06-15,28.07,
Luxembourg,LUX,2021-06-16,28.67,
Luxembourg,LUX,2021-06-17,29.15,
Luxembourg,LUX,2021-06-18,29.56,
Luxembourg,LUX,2021-06-21,30.73,
Luxembourg,LUX,2021-06-24,31.1,
Luxembourg,LUX,2021-06-25,31.32,
Luxembourg,LUX,2021-06-28,31.73,
Luxembourg,LUX,2021-06-29,31.93,
Luxembourg,LUX,2021-06-30,33.66,
Luxembourg,LUX,2021-07-02,34.65,
Luxembourg,LUX,2021-07-05,36.23,
Luxembourg,LUX,2021-07-06,36.84,
Luxembourg,LUX,2021-07-07,37.42,
Luxembourg,LUX,2021-07-08,37.84,
Luxembourg,LUX,2021-07-09,38.14,
Luxembourg,LUX,2021-07-12,38.85,
Luxembourg,LUX,2021-07-13,39.38,
Luxembourg,LUX,2021-07-14,39.78,
Luxembourg,LUX,2021-07-15,41.39,
Luxembourg,LUX,2021-07-19,43.59,
Luxembourg,LUX,2021-07-21,44.31,
Luxembourg,LUX,2021-07-22,45.52,
Luxembourg,LUX,2021-07-26,46.95,
Luxembourg,LUX,2021-07-29,48.97,
Luxembourg,LUX,2021-07-30,49.46,
Luxembourg,LUX,2021-08-02,50.6,
Luxembourg,LUX,2021-08-03,51.56,
Luxembourg,LUX,2021-08-05,52.35,
Luxembourg,LUX,2021-08-06,52.78,
Luxembourg,LUX,2021-08-09,53.63,
Macao,MAC,2021-04-07,2.7,
Macao,MAC,2021-04-08,2.91,
Macao,MAC,2021-04-09,3.09,
Macao,MAC,2021-04-10,3.32,
Macao,MAC,2021-04-11,3.48,
Macao,MAC,2021-04-12,3.62,
Macao,MAC,2021-04-13,3.77,
Macao,MAC,2021-04-14,3.89,
Macao,MAC,2021-04-15,4.02,
Macao,MAC,2021-04-16,4.17,
Macao,MAC,2021-04-17,4.36,
Macao,MAC,2021-04-18,4.5,
Macao,MAC,2021-04-19,4.59,
Macao,MAC,2021-04-20,4.68,
Macao,MAC,2021-04-21,4.76,
Macao,MAC,2021-04-22,4.83,
Macao,MAC,2021-04-23,4.91,
Macao,MAC,2021-04-24,4.98,
Macao,MAC,2021-04-25,5.06,
Macao,MAC,2021-04-26,5.16,
Macao,MAC,2021-04-27,5.25,
Macao,MAC,2021-04-28,5.36,
Macao,MAC,2021-04-29,5.46,
Macao,MAC,2021-04-30,5.55,
Macao,MAC,2021-05-01,5.64,
Macao,MAC,2021-05-02,5.73,
Macao,MAC,2021-05-03,5.75,
Macao,MAC,2021-05-04,5.8,
Macao,MAC,2021-05-05,5.88,
Macao,MAC,2021-05-06,5.98,
Macao,MAC,2021-05-07,6.09,
Macao,MAC,2021-05-08,6.24,
Macao,MAC,2021-05-09,6.35,
Macao,MAC,2021-05-10,6.47,
Macao,MAC,2021-05-11,6.61,
Macao,MAC,2021-05-12,6.75,
Macao,MAC,2021-05-13,6.9,
Macao,MAC,2021-05-14,7.07,
Macao,MAC,2021-05-15,7.27,
Macao,MAC,2021-05-16,7.43,
Macao,MAC,2021-05-17,7.56,
Macao,MAC,2021-05-18,7.72,
Macao,MAC,2021-05-19,7.81,
Macao,MAC,2021-05-20,7.95,
Macao,MAC,2021-05-21,8.15,
Macao,MAC,2021-05-22,8.38,
Macao,MAC,2021-05-23,8.56,
Macao,MAC,2021-05-24,8.71,
Macao,MAC,2021-05-25,8.89,
Macao,MAC,2021-05-26,9.06,
Macao,MAC,2021-05-27,9.21,
Macao,MAC,2021-05-28,9.43,
Macao,MAC,2021-05-29,9.68,
Macao,MAC,2021-05-31,10.03,
Macao,MAC,2021-06-01,10.19,
Macao,MAC,2021-06-02,10.36,
Macao,MAC,2021-06-03,10.5,
Macao,MAC,2021-06-04,10.67,
Macao,MAC,2021-06-05,10.89,
Macao,MAC,2021-06-06,11.07,
Macao,MAC,2021-06-07,11.21,
Macao,MAC,2021-06-08,11.36,
Macao,MAC,2021-06-09,11.5,
Macao,MAC,2021-06-10,11.65,
Macao,MAC,2021-06-11,11.79,
Macao,MAC,2021-06-12,11.99,
Macao,MAC,2021-06-13,12.15,
Macao,MAC,2021-06-14,12.24,
Macao,MAC,2021-06-15,12.42,
Macao,MAC,2021-06-16,12.61,
Macao,MAC,2021-06-17,12.79,
Macao,MAC,2021-06-18,13.01,
Macao,MAC,2021-06-19,13.25,
Macao,MAC,2021-06-20,13.48,
Macao,MAC,2021-06-21,13.67,
Macao,MAC,2021-06-22,13.9,
Macao,MAC,2021-06-23,14.11,
Macao,MAC,2021-06-24,14.33,
Macao,MAC,2021-06-25,14.59,
Macao,MAC,2021-06-26,14.91,
Macao,MAC,2021-06-27,15.19,
Macao,MAC,2021-06-28,15.54,
Macao,MAC,2021-06-29,16,
Macao,MAC,2021-06-30,16.48,
Macao,MAC,2021-07-01,16.99,
Macao,MAC,2021-07-02,17.55,
Macao,MAC,2021-07-03,18.2,
Macao,MAC,2021-07-04,18.2,
Macao,MAC,2021-07-05,19.37,
Macao,MAC,2021-07-08,21.61,
Macao,MAC,2021-07-09,22.41,
Macao,MAC,2021-07-10,23.07,
Macao,MAC,2021-07-11,23.48,
Macao,MAC,2021-07-12,24.16,
Macao,MAC,2021-07-13,24.96,
Macao,MAC,2021-07-14,25.62,
Macao,MAC,2021-07-15,26.31,
Macao,MAC,2021-07-16,27.04,
Macao,MAC,2021-07-17,27.84,
Macao,MAC,2021-07-18,28.43,
Macao,MAC,2021-07-19,28.99,
Macao,MAC,2021-07-20,29.61,
Macao,MAC,2021-07-21,30.12,
Macao,MAC,2021-07-22,30.64,
Macao,MAC,2021-07-23,31.16,
Macao,MAC,2021-07-24,31.79,
Macao,MAC,2021-07-25,32.21,
Macao,MAC,2021-07-26,32.71,
Macao,MAC,2021-07-27,33.15,
Macao,MAC,2021-07-28,33.57,
Macao,MAC,2021-07-29,34,
Macao,MAC,2021-07-30,34.46,
Macao,MAC,2021-07-31,34.94,
Macao,MAC,2021-08-01,35.29,
Macao,MAC,2021-08-02,35.6,
Macao,MAC,2021-08-03,35.91,
Macao,MAC,2021-08-04,36.12,
Macao,MAC,2021-08-05,36.17,
Macao,MAC,2021-08-08,36.44,
Macao,MAC,2021-08-09,36.85,
Malawi,MWI,2021-06-06,0,
Malawi,MWI,2021-06-07,0,
Malawi,MWI,2021-06-09,0.01,
Malawi,MWI,2021-06-10,0.02,
Malawi,MWI,2021-06-11,0.03,
Malawi,MWI,2021-06-12,0.04,
Malawi,MWI,2021-06-14,0.05,
Malawi,MWI,2021-06-15,0.07,
Malawi,MWI,2021-06-16,0.09,
Malawi,MWI,2021-06-17,0.14,
Malawi,MWI,2021-06-18,0.17,
Malawi,MWI,2021-06-19,0.2,
Malawi,MWI,2021-06-21,0.2,
Malawi,MWI,2021-06-22,0.21,
Malawi,MWI,2021-06-23,0.22,
Malawi,MWI,2021-06-24,0.22,
Malawi,MWI,2021-06-25,0.22,
Malawi,MWI,2021-06-26,0.23,
Malawi,MWI,2021-06-27,0.23,
Malawi,MWI,2021-06-28,0.23,
Malawi,MWI,2021-07-27,0.3,
Malawi,MWI,2021-07-28,0.49,
Malawi,MWI,2021-07-30,0.7,
Malawi,MWI,2021-07-31,0.72,
Malawi,MWI,2021-08-01,0.73,
Malawi,MWI,2021-08-02,0.73,
Malawi,MWI,2021-08-03,0.74,
Malawi,MWI,2021-08-04,0.74,
Malawi,MWI,2021-08-05,0.83,
Malawi,MWI,2021-08-08,0.83,
Malaysia,MYS,2021-02-28,0,
Malaysia,MYS,2021-03-01,0,
Malaysia,MYS,2021-03-02,0,
Malaysia,MYS,2021-03-03,0,
Malaysia,MYS,2021-03-04,0,
Malaysia,MYS,2021-03-05,0,
Malaysia,MYS,2021-03-06,0,
Malaysia,MYS,2021-03-07,0,
Malaysia,MYS,2021-03-08,0,
Malaysia,MYS,2021-03-09,0,
Malaysia,MYS,2021-03-10,0,
Malaysia,MYS,2021-03-11,0,
Malaysia,MYS,2021-03-12,0,
Malaysia,MYS,2021-03-13,0,
Malaysia,MYS,2021-03-14,0,
Malaysia,MYS,2021-03-15,0,
Malaysia,MYS,2021-03-16,0,
Malaysia,MYS,2021-03-17,0,
Malaysia,MYS,2021-03-18,0,
Malaysia,MYS,2021-03-19,0.01,
Malaysia,MYS,2021-03-20,0.03,
Malaysia,MYS,2021-03-21,0.05,
Malaysia,MYS,2021-03-22,0.1,
Malaysia,MYS,2021-03-23,0.16,
Malaysia,MYS,2021-03-24,0.23,
Malaysia,MYS,2021-03-25,0.29,
Malaysia,MYS,2021-03-26,0.33,
Malaysia,MYS,2021-03-27,0.37,
Malaysia,MYS,2021-03-28,0.41,
Malaysia,MYS,2021-03-29,0.5,
Malaysia,MYS,2021-03-30,0.59,
Malaysia,MYS,2021-03-31,0.67,
Malaysia,MYS,2021-04-01,0.75,
Malaysia,MYS,2021-04-02,0.82,
Malaysia,MYS,2021-04-03,0.87,
Malaysia,MYS,2021-04-04,0.9,
Malaysia,MYS,2021-04-05,0.96,
Malaysia,MYS,2021-04-06,1.02,
Malaysia,MYS,2021-04-07,1.08,
Malaysia,MYS,2021-04-08,1.12,
Malaysia,MYS,2021-04-09,1.17,
Malaysia,MYS,2021-04-10,1.2,
Malaysia,MYS,2021-04-11,1.23,
Malaysia,MYS,2021-04-12,1.28,
Malaysia,MYS,2021-04-13,1.3,
Malaysia,MYS,2021-04-14,1.32,
Malaysia,MYS,2021-04-15,1.35,
Malaysia,MYS,2021-04-16,1.36,
Malaysia,MYS,2021-04-17,1.37,
Malaysia,MYS,2021-04-18,1.38,
Malaysia,MYS,2021-04-19,1.4,
Malaysia,MYS,2021-04-20,1.44,
Malaysia,MYS,2021-04-21,1.47,
Malaysia,MYS,2021-04-22,1.52,
Malaysia,MYS,2021-04-23,1.54,
Malaysia,MYS,2021-04-24,1.55,
Malaysia,MYS,2021-04-25,1.57,
Malaysia,MYS,2021-04-26,1.6,
Malaysia,MYS,2021-04-27,1.63,
Malaysia,MYS,2021-04-28,1.67,
Malaysia,MYS,2021-04-29,1.69,
Malaysia,MYS,2021-04-30,1.72,
Malaysia,MYS,2021-05-01,1.73,
Malaysia,MYS,2021-05-02,1.75,
Malaysia,MYS,2021-05-03,1.83,
Malaysia,MYS,2021-05-04,1.9,
Malaysia,MYS,2021-05-05,1.97,
Malaysia,MYS,2021-05-06,2.02,
Malaysia,MYS,2021-05-07,2.07,
Malaysia,MYS,2021-05-08,2.1,
Malaysia,MYS,2021-05-09,2.12,
Malaysia,MYS,2021-05-10,2.19,
Malaysia,MYS,2021-05-11,2.25,
Malaysia,MYS,2021-05-12,2.27,
Malaysia,MYS,2021-05-13,2.27,
Malaysia,MYS,2021-05-14,2.27,
Malaysia,MYS,2021-05-15,2.28,
Malaysia,MYS,2021-05-16,2.28,
Malaysia,MYS,2021-05-17,2.36,
Malaysia,MYS,2021-05-18,2.46,
Malaysia,MYS,2021-05-19,2.57,
Malaysia,MYS,2021-05-20,2.64,
Malaysia,MYS,2021-05-21,2.69,
Malaysia,MYS,2021-05-22,2.7,
Malaysia,MYS,2021-05-23,2.73,
Malaysia,MYS,2021-05-24,2.81,
Malaysia,MYS,2021-05-25,2.91,
Malaysia,MYS,2021-05-26,2.91,
Malaysia,MYS,2021-05-27,3.06,
Malaysia,MYS,2021-05-28,3.15,
Malaysia,MYS,2021-05-29,3.19,
Malaysia,MYS,2021-05-30,3.27,
Malaysia,MYS,2021-05-31,3.36,
Malaysia,MYS,2021-06-01,3.43,
Malaysia,MYS,2021-06-02,3.46,
Malaysia,MYS,2021-06-03,3.49,
Malaysia,MYS,2021-06-04,3.5,
Malaysia,MYS,2021-06-05,3.51,
Malaysia,MYS,2021-06-06,3.51,
Malaysia,MYS,2021-06-07,3.53,
Malaysia,MYS,2021-06-08,3.67,
Malaysia,MYS,2021-06-09,3.8,
Malaysia,MYS,2021-06-10,3.94,
Malaysia,MYS,2021-06-11,4.03,
Malaysia,MYS,2021-06-12,4.14,
Malaysia,MYS,2021-06-13,4.22,
Malaysia,MYS,2021-06-14,4.39,
Malaysia,MYS,2021-06-15,4.56,
Malaysia,MYS,2021-06-16,4.59,
Malaysia,MYS,2021-06-17,4.73,
Malaysia,MYS,2021-06-18,4.83,
Malaysia,MYS,2021-06-19,4.94,
Malaysia,MYS,2021-06-20,5.01,
Malaysia,MYS,2021-06-21,5.18,
Malaysia,MYS,2021-06-22,5.37,
Malaysia,MYS,2021-06-23,5.61,
Malaysia,MYS,2021-06-24,5.91,
Malaysia,MYS,2021-06-25,6.11,
Malaysia,MYS,2021-06-26,6.29,
Malaysia,MYS,2021-06-27,6.49,
Malaysia,MYS,2021-06-28,6.62,
Malaysia,MYS,2021-06-29,6.89,
Malaysia,MYS,2021-06-30,7.18,
Malaysia,MYS,2021-07-01,7.45,
Malaysia,MYS,2021-07-02,7.66,
Malaysia,MYS,2021-07-03,7.9,
Malaysia,MYS,2021-07-04,8.15,
Malaysia,MYS,2021-07-05,8.52,
Malaysia,MYS,2021-07-06,8.94,
Malaysia,MYS,2021-07-07,9.47,
Malaysia,MYS,2021-07-08,9.95,
Malaysia,MYS,2021-07-09,10.34,
Malaysia,MYS,2021-07-10,10.69,
Malaysia,MYS,2021-07-11,11.01,
Malaysia,MYS,2021-07-12,11.5,
Malaysia,MYS,2021-07-13,12.02,
Malaysia,MYS,2021-07-14,12.51,
Malaysia,MYS,2021-07-15,13,
Malaysia,MYS,2021-07-16,13.41,
Malaysia,MYS,2021-07-17,13.81,
Malaysia,MYS,2021-07-18,14.12,
Malaysia,MYS,2021-07-19,14.59,
Malaysia,MYS,2021-07-20,14.89,
Malaysia,MYS,2021-07-21,15.41,
Malaysia,MYS,2021-07-22,15.95,
Malaysia,MYS,2021-07-23,16.46,
Malaysia,MYS,2021-07-24,16.87,
Malaysia,MYS,2021-07-25,17.25,
Malaysia,MYS,2021-07-26,17.85,
Malaysia,MYS,2021-07-27,18.48,
Malaysia,MYS,2021-07-28,19.1,
Malaysia,MYS,2021-07-29,19.76,
Malaysia,MYS,2021-07-30,20.39,
Malaysia,MYS,2021-07-31,21.02,
Malaysia,MYS,2021-08-01,21.59,
Malaysia,MYS,2021-08-02,22.35,
Malaysia,MYS,2021-08-03,23.1,
Malaysia,MYS,2021-08-04,23.92,
Malaysia,MYS,2021-08-05,24.83,
Malaysia,MYS,2021-08-06,25.64,
Malaysia,MYS,2021-08-07,26.38,
Malaysia,MYS,2021-08-08,27.1,
Malaysia,MYS,2021-08-09,27.96,
Maldives,MDV,2021-04-03,0.32,
Maldives,MDV,2021-04-04,0.69,
Maldives,MDV,2021-04-05,1.06,
Maldives,MDV,2021-04-06,1.47,
Maldives,MDV,2021-04-07,1.96,
Maldives,MDV,2021-04-08,2.77,
Maldives,MDV,2021-04-09,2.8,
Maldives,MDV,2021-04-10,2.83,
Maldives,MDV,2021-04-12,4.69,
Maldives,MDV,2021-04-14,5.36,
Maldives,MDV,2021-04-15,6.39,
Maldives,MDV,2021-04-16,6.53,
Maldives,MDV,2021-04-17,7.44,
Maldives,MDV,2021-04-18,8.48,
Maldives,MDV,2021-04-19,9.5,
Maldives,MDV,2021-04-20,10.51,
Maldives,MDV,2021-04-21,11.58,
Maldives,MDV,2021-04-22,12.91,
Maldives,MDV,2021-04-23,13.13,
Maldives,MDV,2021-04-24,14.23,
Maldives,MDV,2021-04-25,15.32,
Maldives,MDV,2021-04-26,16.4,
Maldives,MDV,2021-04-27,17.13,
Maldives,MDV,2021-04-28,18.01,
Maldives,MDV,2021-04-29,18.75,
Maldives,MDV,2021-05-01,18.98,
Maldives,MDV,2021-05-02,20.07,
Maldives,MDV,2021-05-03,21.13,
Maldives,MDV,2021-05-04,22.11,
Maldives,MDV,2021-05-05,22.86,
Maldives,MDV,2021-05-06,23.46,
Maldives,MDV,2021-05-07,23.71,
Maldives,MDV,2021-05-08,24.21,
Maldives,MDV,2021-05-09,24.79,
Maldives,MDV,2021-05-10,25.2,
Maldives,MDV,2021-05-11,25.69,
Maldives,MDV,2021-05-12,25.91,
Maldives,MDV,2021-05-13,26.02,
Maldives,MDV,2021-05-14,26.13,
Maldives,MDV,2021-05-15,26.44,
Maldives,MDV,2021-05-16,26.89,
Maldives,MDV,2021-05-17,27.32,
Maldives,MDV,2021-05-18,27.65,
Maldives,MDV,2021-05-19,27.95,
Maldives,MDV,2021-05-21,28.48,
Maldives,MDV,2021-05-22,28.86,
Maldives,MDV,2021-05-23,29.24,
Maldives,MDV,2021-05-24,29.51,
Maldives,MDV,2021-05-25,29.87,
Maldives,MDV,2021-05-26,30.05,
Maldives,MDV,2021-05-27,30.3,
Maldives,MDV,2021-05-28,30.34,
Maldives,MDV,2021-05-29,30.56,
Maldives,MDV,2021-05-30,30.8,
Maldives,MDV,2021-05-31,31.03,
Maldives,MDV,2021-06-01,31.24,
Maldives,MDV,2021-06-02,31.47,
Maldives,MDV,2021-06-03,31.66,
Maldives,MDV,2021-06-04,31.69,
Maldives,MDV,2021-06-05,31.87,
Maldives,MDV,2021-06-06,32.06,
Maldives,MDV,2021-06-07,32.24,
Maldives,MDV,2021-06-08,32.4,
Maldives,MDV,2021-06-09,32.55,
Maldives,MDV,2021-06-10,32.71,
Maldives,MDV,2021-06-12,32.92,
Maldives,MDV,2021-06-13,33.05,
Maldives,MDV,2021-06-14,33.2,
Maldives,MDV,2021-06-15,33.35,
Maldives,MDV,2021-06-16,33.51,
Maldives,MDV,2021-06-17,33.63,
Maldives,MDV,2021-06-19,33.8,
Maldives,MDV,2021-06-20,33.92,
Maldives,MDV,2021-06-21,34.08,
Maldives,MDV,2021-06-22,34.2,
Maldives,MDV,2021-06-23,34.35,
Maldives,MDV,2021-06-24,34.52,
Maldives,MDV,2021-06-25,34.55,
Maldives,MDV,2021-06-26,34.73,
Maldives,MDV,2021-06-27,34.93,
Maldives,MDV,2021-06-28,35.06,
Maldives,MDV,2021-06-29,35.19,
Maldives,MDV,2021-06-30,35.28,
Maldives,MDV,2021-07-01,35.42,
Maldives,MDV,2021-07-02,35.47,
Maldives,MDV,2021-07-03,35.58,
Maldives,MDV,2021-07-04,36.04,
Maldives,MDV,2021-07-05,36.96,
Maldives,MDV,2021-07-06,38.16,
Maldives,MDV,2021-07-07,39.41,
Maldives,MDV,2021-07-08,40.64,
Maldives,MDV,2021-07-09,40.88,
Maldives,MDV,2021-07-11,43.59,
Maldives,MDV,2021-07-12,44.84,
Maldives,MDV,2021-07-13,45.67,
Maldives,MDV,2021-07-14,46.48,
Maldives,MDV,2021-07-15,47.23,
Maldives,MDV,2021-07-16,47.35,
Maldives,MDV,2021-07-17,47.83,
Maldives,MDV,2021-07-19,48.06,
Maldives,MDV,2021-07-21,48.15,
Maldives,MDV,2021-07-22,48.21,
Maldives,MDV,2021-07-23,48.24,
Maldives,MDV,2021-07-24,48.28,
Maldives,MDV,2021-07-26,48.4,
Maldives,MDV,2021-07-27,48.49,
Maldives,MDV,2021-07-28,48.67,
Maldives,MDV,2021-07-30,49.01,
Maldives,MDV,2021-07-31,49.63,
Maldives,MDV,2021-08-01,50.24,
Maldives,MDV,2021-08-02,50.87,
Maldives,MDV,2021-08-03,51.52,
Maldives,MDV,2021-08-04,51.87,
Maldives,MDV,2021-08-06,52.29,
Maldives,MDV,2021-08-07,52.6,
Mali,MLI,2021-05-14,0.06,
Mali,MLI,2021-05-21,0.07,
Mali,MLI,2021-05-26,0.13,
Mali,MLI,2021-05-31,0.17,
Mali,MLI,2021-06-08,0.2,
Mali,MLI,2021-06-10,0.21,
Mali,MLI,2021-06-14,0.21,
Mali,MLI,2021-06-20,0.22,
Mali,MLI,2021-06-24,0.23,
Mali,MLI,2021-07-05,0.24,
Mali,MLI,2021-07-12,0.26,
Mali,MLI,2021-08-03,0.28,
Mali,MLI,2021-08-09,0.43,
Malta,MLT,2021-01-25,0.33,
Malta,MLT,2021-01-26,0.38,
Malta,MLT,2021-01-27,0.47,
Malta,MLT,2021-01-28,0.57,
Malta,MLT,2021-01-29,0.67,
Malta,MLT,2021-01-30,0.78,
Malta,MLT,2021-01-31,0.89,
Malta,MLT,2021-02-01,1.01,
Malta,MLT,2021-02-02,1.11,
Malta,MLT,2021-02-03,1.23,
Malta,MLT,2021-02-04,1.46,
Malta,MLT,2021-02-05,1.72,
Malta,MLT,2021-02-06,1.98,
Malta,MLT,2021-02-07,2.25,
Malta,MLT,2021-02-08,2.5,
Malta,MLT,2021-02-09,2.75,
Malta,MLT,2021-02-10,2.93,
Malta,MLT,2021-02-11,3.13,
Malta,MLT,2021-02-12,3.34,
Malta,MLT,2021-02-13,3.53,
Malta,MLT,2021-02-14,3.68,
Malta,MLT,2021-02-15,3.87,
Malta,MLT,2021-02-16,4.04,
Malta,MLT,2021-02-17,4.2,
Malta,MLT,2021-02-18,4.35,
Malta,MLT,2021-02-19,4.49,
Malta,MLT,2021-02-20,4.57,
Malta,MLT,2021-02-21,4.65,
Malta,MLT,2021-02-22,4.79,
Malta,MLT,2021-02-23,4.93,
Malta,MLT,2021-02-24,5.1,
Malta,MLT,2021-02-25,5.3,
Malta,MLT,2021-02-26,5.69,
Malta,MLT,2021-02-27,6.07,
Malta,MLT,2021-02-28,6.35,
Malta,MLT,2021-03-01,6.57,
Malta,MLT,2021-03-02,6.74,
Malta,MLT,2021-03-03,6.87,
Malta,MLT,2021-03-04,7.03,
Malta,MLT,2021-03-05,7.18,
Malta,MLT,2021-03-06,7.34,
Malta,MLT,2021-03-07,7.44,
Malta,MLT,2021-03-08,7.74,
Malta,MLT,2021-03-09,7.95,
Malta,MLT,2021-03-10,8.21,
Malta,MLT,2021-03-11,8.42,
Malta,MLT,2021-03-12,8.68,
Malta,MLT,2021-03-13,8.86,
Malta,MLT,2021-03-14,8.99,
Malta,MLT,2021-03-15,9.21,
Malta,MLT,2021-03-16,9.25,
Malta,MLT,2021-03-17,9.43,
Malta,MLT,2021-03-18,9.64,
Malta,MLT,2021-03-19,9.8,
Malta,MLT,2021-03-20,9.95,
Malta,MLT,2021-03-21,10.07,
Malta,MLT,2021-03-22,10.26,
Malta,MLT,2021-03-23,10.45,
Malta,MLT,2021-03-24,10.66,
Malta,MLT,2021-03-25,11.08,
Malta,MLT,2021-03-26,11.34,
Malta,MLT,2021-03-27,11.45,
Malta,MLT,2021-03-28,11.6,
Malta,MLT,2021-03-29,11.85,
Malta,MLT,2021-03-30,12.13,
Malta,MLT,2021-03-31,12.36,
